User_Login,User_Code,Up_To_Semester,Term_ID,Major_ID,Campus,Total_Fail
haikvph14059,PH14059,2,35,1,ph,0
tiennmph14060,PH14060,2,35,3,ph,3
datpqph14063,PH14063,2,36,3,ph,5
anctph14066,PH14066,2,36,14,ph,4
haimhph14069,PH14069,2,38,23,ph,8
namdvph14072,PH14072,2,35,1,ph,0
phucnhph14081,PH14081,2,36,3,ph,2
anhnvph14082,PH14082,2,36,3,ph,2
dungptph14083,PH14083,2,35,14,ph,0
huynhntph14084,PH14084,2,36,14,ph,2
ducmtph14090,PH14090,2,36,3,ph,1
thienlpph14091,PH14091,2,36,1,ph,1
hongdtph14095,PH14095,2,35,3,ph,0
hieudbph14097,PH14097,2,35,1,ph,0
linhlttph14103,PH14103,2,36,14,ph,1
hieuvmph14107,PH14107,2,36,3,ph,4
hungnbph14108,PH14108,2,36,3,ph,1
ducbhph14117,PH14117,2,36,14,ph,4
linhdqph14120,PH14120,2,36,14,ph,1
hoangnhph14122,PH14122,2,35,1,ph,0
dungptph14123,PH14123,2,36,3,ph,2
cuongnqph14128,PH14128,2,35,3,ph,2
sonntph14131,PH14131,2,36,3,ph,5
tunmph14137,PH14137,2,35,1,ph,0
quyenndph14144,PH14144,2,35,3,ph,0
hieunmph14150,PH14150,2,35,1,ph,0
tienphph14151,PH14151,2,35,14,ph,0
ducnvph14154,PH14154,2,35,14,ph,0
hungnsph14158,PH14158,2,35,3,ph,0
namnhph14161,PH14161,2,35,14,ph,0
tinhnvph14167,PH14167,2,35,3,ph,0
hiendqph14169,PH14169,2,36,3,ph,3
ngocdmph14175,PH14175,2,36,1,ph,6
vinhdaph14179,PH14179,2,35,3,ph,0
tupqph14182,PH14182,2,36,1,ph,3
cuongctph14189,PH14189,2,35,14,ph,0
truongdvph14196,PH14196,2,35,1,ph,0
dangvhhph14199,PH14199,2,35,1,ph,0
thepmph14200,PH14200,2,35,1,ph,8
vullph14201,PH14201,2,35,1,ph,0
nghialdph14203,PH14203,2,35,1,ph,0
chienbmph14204,PH14204,2,36,1,ph,5
gamntph14216,PH14216,2,35,3,ph,0
phuongbvph14226,PH14226,2,40,56,ph,4
namnpph14230,PH14230,2,35,1,ph,0
hungniph14232,PH14232,2,36,14,ph,2
tuanvvph14233,PH14233,2,36,14,ph,3
hungncph14236,PH14236,2,35,1,ph,0
nhattmph14243,PH14243,2,36,3,ph,2
lutlph14249,PH14249,2,36,1,ph,2
hodpph14250,PH14250,2,36,14,ph,1
giangtvph14253,PH14253,2,35,3,ph,0
quantaph14262,PH14262,2,35,1,ph,0
thieunkph14265,PH14265,2,36,3,ph,4
tuanlvph14271,PH14271,2,35,3,ph,0
quyetlvph14275,PH14275,2,35,3,ph,0
huydqph14281,PH14281,2,36,14,ph,1
levqph14286,PH14286,2,35,14,ph,0
thanhdlph14289,PH14289,2,35,3,ph,0
dinhdcph14290,PH14290,2,35,3,ph,3
sangnnph14292,PH14292,2,35,14,ph,1
dungbmph14299,PH14299,2,35,1,ph,2
khanhtqph14300,PH14300,2,36,1,ph,8
quannmph14304,PH14304,2,35,14,ph,0
congvdph14305,PH14305,2,35,1,ph,0
thivdph14313,PH14313,2,36,1,ph,3
thopvtph14327,PH14327,2,36,14,ph,1
vinhctph14329,PH14329,2,36,14,ph,3
chungbvph14340,PH14340,2,35,14,ph,0
sonagph14343,PH14343,2,35,14,ph,0
namldph14345,PH14345,2,35,1,ph,7
anhhtph14348,PH14348,2,36,3,ph,2
chungnbph14349,PH14349,2,35,14,ph,0
minhdvph14350,PH14350,2,35,14,ph,0
huybtph14352,PH14352,2,35,3,ph,0
ducdmph14354,PH14354,2,36,1,ph,4
namnhph14356,PH14356,2,35,3,ph,0
dainmph14357,PH14357,2,36,14,ph,4
dungsqph14362,PH14362,2,35,1,ph,0
cuongtvph14365,PH14365,2,36,1,ph,6
congncph14366,PH14366,2,35,1,ph,0
toanhvph14376,PH14376,2,36,1,ph,1
dieulvph14390,PH14390,2,35,1,ph,0
hiepntph14393,PH14393,2,35,1,ph,0
duongddph14394,PH14394,2,35,3,ph,0
tuannaph14398,PH14398,2,35,3,ph,0
anhnvph14407,PH14407,2,36,3,ph,1
dongtqph14409,PH14409,2,36,14,ph,1
toanltph14411,PH14411,2,35,14,ph,2
thangtvph14413,PH14413,2,35,14,ph,0
lamntaph14414,PH14414,2,35,3,ph,2
lamlnph14415,PH14415,2,35,3,ph,2
hieuntph14425,PH14425,2,36,14,ph,3
vubtph14431,PH14431,2,35,3,ph,0
quangnxph14432,PH14432,2,35,14,ph,4
hieunvph14434,PH14434,2,35,3,ph,0
ducnvph14435,PH14435,2,35,1,ph,0
duongdtph14440,PH14440,2,36,1,ph,1
hieubvph14441,PH14441,2,35,14,ph,0
datnvph14454,PH14454,2,35,14,ph,0
nhannhph14455,PH14455,2,36,14,ph,2
tuanpaph14457,PH14457,2,36,3,ph,6
quocdvph14459,PH14459,2,35,1,ph,0
khanhdnph14467,PH14467,2,36,3,ph,9
hieutvph14468,PH14468,2,36,14,ph,1
minhndph14469,PH14469,2,35,1,ph,0
hungdvph14470,PH14470,2,35,1,ph,0
minhnnph14472,PH14472,2,35,14,ph,3
minhnnph14481,PH14481,2,36,3,ph,2
vanndph14485,PH14485,2,35,1,ph,1
datntph14486,PH14486,2,36,14,ph,2
tungpdph14490,PH14490,2,36,3,ph,2
anhnvph14495,PH14495,2,36,1,ph,2
hunghxph14496,PH14496,2,36,14,ph,1
hieuntph14497,PH14497,2,36,3,ph,4
longktph14503,PH14503,2,35,3,ph,1
hoanldph14511,PH14511,2,35,1,ph,4
nambdph14513,PH14513,2,36,1,ph,6
baontph14523,PH14523,2,35,3,ph,2
tienlvph14534,PH14534,2,36,14,ph,2
nghiatdph14539,PH14539,2,35,3,ph,0
dungktph14540,PH14540,2,35,1,ph,0
hieptvhph14543,PH14543,2,35,3,ph,0
tunmph14548,PH14548,2,35,3,ph,0
trinhvdph14552,PH14552,2,35,3,ph,0
chuanntph14556,PH14556,2,35,14,ph,0
quynhph14559,PH14559,2,35,1,ph,0
datnvph14562,PH14562,2,35,3,ph,0
thangtvph14563,PH14563,2,36,3,ph,1
tutvph14566,PH14566,2,35,14,ph,0
dungltph14568,PH14568,2,35,3,ph,0
tiendvph14570,PH14570,2,35,1,ph,1
chienttph14575,PH14575,2,35,3,ph,1
huypqph14578,PH14578,2,35,14,ph,0
phongtdph14579,PH14579,2,36,1,ph,5
datttph14580,PH14580,2,36,3,ph,1
ducpmph14581,PH14581,2,36,3,ph,3
phulxph14583,PH14583,2,36,14,ph,2
dungttph14587,PH14587,2,36,1,ph,2
sonhph14589,PH14589,2,36,14,ph,2
dunghhph14594,PH14594,2,35,14,ph,0
cuongndph14605,PH14605,2,35,1,ph,0
hocdtph14606,PH14606,2,35,3,ph,0
vuonglqph14608,PH14608,2,36,1,ph,4
thienlmph14609,PH14609,2,36,1,ph,4
thanhbtph14613,PH14613,2,35,1,ph,3
anldph14616,PH14616,2,35,14,ph,0
tuannaph14620,PH14620,2,35,3,ph,0
bantvph14622,PH14622,2,35,3,ph,0
trieunvph14630,PH14630,2,36,3,ph,2
vuonghvph14642,PH14642,2,36,3,ph,1
thanhntph14645,PH14645,2,36,14,ph,2
thangtvph14647,PH14647,2,36,3,ph,1
trangltph14650,PH14650,2,36,3,ph,4
huyndph14652,PH14652,2,36,3,ph,2
truongnqph14659,PH14659,2,35,3,ph,0
khangtvph14667,PH14667,2,35,1,ph,0
lucvcph14671,PH14671,2,35,3,ph,0
sonvdph14673,PH14673,2,36,14,ph,1
huongntph14674,PH14674,2,36,3,ph,3
dinhbtph14679,PH14679,2,35,3,ph,0
anhnnph14686,PH14686,2,35,3,ph,0
anhntph14690,PH14690,2,35,3,ph,3
thangvmph14693,PH14693,2,36,3,ph,5
hungdcph14695,PH14695,2,35,3,ph,1
vietpqph14696,PH14696,2,35,3,ph,0
khanglmph14697,PH14697,2,35,3,ph,0
linhdqph14703,PH14703,2,35,3,ph,0
thaitbph14704,PH14704,2,36,14,ph,1
duydkph14705,PH14705,2,36,1,ph,2
dungnnph14706,PH14706,2,35,14,ph,4
trungptqph14708,PH14708,2,36,1,ph,2
hieuntph14720,PH14720,2,35,1,ph,0
tungtsph14727,PH14727,2,36,14,ph,2
tuanhmph14729,PH14729,2,35,3,ph,0
thuongntph14731,PH14731,2,36,1,ph,2
hoanldph14732,PH14732,2,35,3,ph,0
linhbpph14733,PH14733,2,36,14,ph,3
nghieptcph14735,PH14735,2,36,14,ph,1
hientxph14737,PH14737,2,36,14,ph,2
manhpvph14739,PH14739,2,35,3,ph,0
pholdph14747,PH14747,2,35,3,ph,2
trangnttph14748,PH14748,2,35,3,ph,3
manhddph14750,PH14750,2,36,14,ph,3
namtqph14751,PH14751,2,36,1,ph,2
truongnxph14752,PH14752,2,36,14,ph,5
hungnkph14757,PH14757,2,35,3,ph,7
namldph14764,PH14764,2,35,1,ph,0
hoihvph14768,PH14768,2,36,14,ph,1
duongdhph14771,PH14771,2,35,1,ph,0
tuanlqph14773,PH14773,2,36,1,ph,4
lanhvvph14774,PH14774,2,35,1,ph,0
hieudvph14775,PH14775,2,35,1,ph,0
phongntph14776,PH14776,2,35,1,ph,0
anhtqph14777,PH14777,2,36,14,ph,5
huypqph14778,PH14778,2,35,1,ph,0
anhthhph14780,PH14780,2,36,3,ph,7
namldph14782,PH14782,2,35,1,ph,0
thuanlvph14783,PH14783,2,35,3,ph,0
hoanvph14784,PH14784,2,36,3,ph,5
minhhbph14790,PH14790,2,36,14,ph,2
huylvph14795,PH14795,2,35,3,ph,0
quangldph14796,PH14796,2,35,3,ph,0
quangndph14804,PH14804,2,35,14,ph,0
toanpqph14805,PH14805,2,35,3,ph,0
kieunvph14806,PH14806,2,35,1,ph,0
haiddph14809,PH14809,2,36,3,ph,2
khanhldph14811,PH14811,2,35,3,ph,0
tuyenvcph14814,PH14814,2,35,3,ph,0
hieptvhph14819,PH14819,2,35,14,ph,5
hungnvph14820,PH14820,2,35,3,ph,1
trongpdph14822,PH14822,2,35,1,ph,0
hainhph14825,PH14825,2,35,1,ph,0
hieudmph14827,PH14827,2,35,3,ph,0
dongdvph14832,PH14832,2,35,1,ph,7
quangvmph14833,PH14833,2,36,14,ph,4
cuongdxph14835,PH14835,2,38,7,ph,1
hoangnhph14837,PH14837,2,36,14,ph,2
ductvph14838,PH14838,2,35,3,ph,0
dattqph14839,PH14839,2,35,14,ph,0
quanthph14848,PH14848,2,35,14,ph,7
hieuvtph14852,PH14852,2,35,3,ph,4
thangvmph14856,PH14856,2,36,14,ph,3
namnhph14861,PH14861,2,35,1,ph,3
binhnvph14865,PH14865,2,36,3,ph,2
vietndph14873,PH14873,2,35,14,ph,6
hungqxph14879,PH14879,2,36,1,ph,5
hieultph14881,PH14881,2,35,3,ph,7
tuanqpph14887,PH14887,2,36,14,ph,3
longtdph14892,PH14892,2,35,1,ph,3
khanhndph14894,PH14894,2,36,3,ph,1
khanhnqph14895,PH14895,2,36,3,ph,1
cuongddph14896,PH14896,2,35,1,ph,0
anhnvph14902,PH14902,2,36,3,ph,2
vuonglqph14910,PH14910,2,36,3,ph,1
dungntph14911,PH14911,2,36,1,ph,2
vuongpdph14913,PH14913,2,35,3,ph,1
duongdvph14918,PH14918,2,35,1,ph,0
quanthph14921,PH14921,2,36,3,ph,2
hainvph14924,PH14924,2,35,3,ph,0
hiendvph14927,PH14927,2,36,3,ph,4
tientmph14929,PH14929,2,36,3,ph,3
phucndph14931,PH14931,2,36,3,ph,1
quannhph14936,PH14936,2,35,14,ph,1
dongnhph14940,PH14940,2,35,14,ph,0
tuantaph14941,PH14941,2,35,14,ph,0
tuntph14942,PH14942,2,36,3,ph,2
hieuldph14948,PH14948,2,35,14,ph,0
dainxph14951,PH14951,2,36,3,ph,1
daipvph14961,PH14961,2,35,14,ph,0
trieunvph14964,PH14964,2,36,14,ph,2
tramnvph14967,PH14967,2,35,3,ph,0
canhddph14973,PH14973,2,35,1,ph,1
trangdvph14977,PH14977,2,36,1,ph,4
phongnvph14985,PH14985,2,36,3,ph,3
minhnhph14989,PH14989,2,35,3,ph,0
thuttph14992,PH14992,2,36,3,ph,3
tuyenptph14997,PH14997,2,36,14,ph,5
khuongndph14998,PH14998,2,36,14,ph,2
tuanbaph15005,PH15005,2,36,3,ph,4
hanhbhph15007,PH15007,2,36,3,ph,1
quanthph15009,PH15009,2,36,3,ph,1
namddph15011,PH15011,2,36,3,ph,2
duylvph15013,PH15013,2,36,14,ph,1
dutcph15015,PH15015,2,35,14,ph,0
thanhtvph15016,PH15016,2,35,1,ph,0
thonghtph15021,PH15021,2,35,1,ph,0
giangptph15034,PH15034,2,35,1,ph,0
quanvmph15037,PH15037,2,35,14,ph,0
chientqph15047,PH15047,2,36,14,ph,3
longbdph15052,PH15052,2,36,3,ph,1
vuongvtph15053,PH15053,2,35,1,ph,0
uynnph15055,PH15055,2,35,3,ph,0
haunxph15056,PH15056,2,35,14,ph,0
duyhvph15058,PH15058,2,36,3,ph,1
tuanddph15061,PH15061,2,36,1,ph,7
manhpdph15069,PH15069,2,35,1,ph,0
tudtph15074,PH15074,2,35,1,ph,1
toanlnph15075,PH15075,2,35,1,ph,1
bacbxph15077,PH15077,2,36,14,ph,1
anhnvph15078,PH15078,2,36,14,ph,3
ngonhph15080,PH15080,2,35,1,ph,0
tungvkph15084,PH15084,2,36,14,ph,8
thuanndph15088,PH15088,2,35,3,ph,2
cuongnmph15089,PH15089,2,36,14,ph,1
haindph15091,PH15091,2,35,1,ph,2
dangthhph15094,PH15094,2,36,3,ph,3
vinhmtph15099,PH15099,2,35,1,ph,2
ngaptph15102,PH15102,2,35,1,ph,0
thomndph15106,PH15106,2,36,14,ph,1
binhndph15107,PH15107,2,35,3,ph,0
hieutdph15108,PH15108,2,36,14,ph,2
vuongncph15111,PH15111,2,35,3,ph,6
manhvhph15115,PH15115,2,36,1,ph,6
hiennvph15120,PH15120,2,35,1,ph,4
vuonglvph15121,PH15121,2,36,3,ph,1
thailaph15128,PH15128,2,36,3,ph,1
luanpnph15130,PH15130,2,35,14,ph,0
binhdtph15131,PH15131,2,36,3,ph,6
tuanddph15139,PH15139,2,35,1,ph,0
huydaph15144,PH15144,2,36,3,ph,7
quannaph15145,PH15145,2,35,3,ph,6
hiepnxph15148,PH15148,2,35,3,ph,2
thangpdph15150,PH15150,2,35,14,ph,0
nhatnvph15151,PH15151,2,36,3,ph,1
cuongdmph15152,PH15152,2,35,14,ph,2
hieunnph15153,PH15153,2,36,3,ph,3
tuyentdph15155,PH15155,2,36,3,ph,10
tienbhph15160,PH15160,2,35,3,ph,0
khanhtqph15166,PH15166,2,36,3,ph,10
anhlnph15173,PH15173,2,36,14,ph,1
huyndph15175,PH15175,2,35,1,ph,0
hiepndhph15179,PH15179,2,35,1,ph,0
kiennkph15183,PH15183,2,35,1,ph,0
quangvnph15188,PH15188,2,38,23,ph,2
giangnqph15195,PH15195,2,35,3,ph,1
hoangnvph15198,PH15198,2,35,3,ph,0
nghianvph15200,PH15200,2,35,3,ph,7
vullph15202,PH15202,2,35,3,ph,0
tuandvph15207,PH15207,2,35,1,ph,0
thinhndph15210,PH15210,2,35,1,ph,0
huynhnvph15211,PH15211,2,38,7,ph,2
thangknph15215,PH15215,2,35,1,ph,0
quannmph15223,PH15223,2,35,3,ph,0
truongpvph15225,PH15225,2,35,1,ph,0
loincph15230,PH15230,2,36,3,ph,9
thanghqph15232,PH15232,2,38,23,ph,11
ngocnvph15248,PH15248,2,35,14,ph,0
thanhntph15251,PH15251,2,35,3,ph,0
thanhdhph15259,PH15259,2,36,3,ph,4
anhnkkph15268,PH15268,2,36,1,ph,1
dungnvph15269,PH15269,2,40,56,ph,10
ninhtvph15271,PH15271,2,35,3,ph,3
hoangtmph15274,PH15274,2,36,1,ph,3
duongldph15278,PH15278,2,35,3,ph,0
namnhph15281,PH15281,2,36,14,ph,8
namnnph15297,PH15297,2,35,1,ph,0
toandcph15302,PH15302,2,36,3,ph,8
minhtgph15305,PH15305,2,36,14,ph,4
trungtdph15306,PH15306,2,35,3,ph,3
thanhtxph15307,PH15307,2,36,3,ph,1
phucnhph15308,PH15308,2,35,14,ph,0
mendvph15317,PH15317,2,36,14,ph,6
hoavvph15321,PH15321,2,35,14,ph,0
haihtph15322,PH15322,2,35,1,ph,1
duylvph15324,PH15324,2,36,14,ph,2
minhtdph15328,PH15328,2,35,14,ph,0
huanpcph15336,PH15336,2,35,3,ph,0
kienntph15337,PH15337,2,35,3,ph,2
tuanlvph15341,PH15341,2,36,14,ph,6
phuongnvph15343,PH15343,2,35,1,ph,1
hunghdph15346,PH15346,2,35,3,ph,4
tuanntph15348,PH15348,2,35,3,ph,0
doanhtdph15357,PH15357,2,36,3,ph,2
sangldph15358,PH15358,2,35,3,ph,1
cuongdvph15359,PH15359,2,35,3,ph,0
thangndph15361,PH15361,2,35,14,ph,2
hungbdph15364,PH15364,2,35,14,ph,3
nghianqph15373,PH15373,2,35,1,ph,0
longnqph15378,PH15378,2,36,3,ph,1
khointph15388,PH15388,2,35,3,ph,0
namnhph15390,PH15390,2,35,14,ph,5
vanvdph15394,PH15394,2,36,14,ph,1
anhldph15409,PH15409,2,35,1,ph,0
trangnttph15413,PH15413,2,35,1,ph,0
thontph15418,PH15418,2,35,1,ph,0
linhdnph15423,PH15423,2,35,3,ph,0
huyhvph15428,PH15428,2,36,14,ph,3
truongcmph15429,PH15429,2,35,3,ph,0
tuannqph15433,PH15433,2,35,1,ph,0
hieundph15442,PH15442,2,36,14,ph,1
ngocttph15447,PH15447,2,35,14,ph,0
huylcqph15451,PH15451,2,35,1,ph,0
liemltph15457,PH15457,2,35,3,ph,7
trungnvph15459,PH15459,2,36,14,ph,1
datddph15467,PH15467,2,35,3,ph,1
hoangnnph15468,PH15468,2,36,3,ph,5
longnhph15469,PH15469,2,35,14,ph,0
haonnph15470,PH15470,2,35,3,ph,0
quyetpvph15476,PH15476,2,36,3,ph,2
duongnnph15477,PH15477,2,35,3,ph,0
namnhph15489,PH15489,2,35,3,ph,3
quanntph15491,PH15491,2,35,1,ph,0
tuyenlhph15504,PH15504,2,35,1,ph,0
tuntph15511,PH15511,2,36,14,ph,1
quantmph15513,PH15513,2,35,3,ph,1
hieuttph15521,PH15521,2,36,3,ph,1
longnhph15523,PH15523,2,35,1,ph,0
khanhnqph15529,PH15529,2,35,1,ph,6
namdvhph15530,PH15530,2,36,1,ph,2
minhdtph15532,PH15532,2,35,1,ph,4
duynvph15542,PH15542,2,35,3,ph,0
hoathmph15543,PH15543,2,36,14,ph,1
khaiddph15544,PH15544,2,35,3,ph,0
trungntph15556,PH15556,2,35,1,ph,0
lochtph15557,PH15557,2,35,3,ph,0
thinhndph15569,PH15569,2,36,14,ph,1
myvttph15574,PH15574,2,35,3,ph,0
tuannvph15576,PH15576,2,35,14,ph,0
truongnnph15584,PH15584,2,35,3,ph,1
diepnkph15588,PH15588,2,36,3,ph,6
namnpph15591,PH15591,2,35,1,ph,2
tungtnph15605,PH15605,2,35,3,ph,0
traptph15606,PH15606,2,36,3,ph,1
hiepntph15608,PH15608,2,35,3,ph,0
gianglvph15610,PH15610,2,36,1,ph,1
namnvph15619,PH15619,2,35,1,ph,2
hoangntph15623,PH15623,2,35,14,ph,0
hungntph15627,PH15627,2,35,1,ph,1
dungdcph15628,PH15628,2,35,21,ph,0
chienpqph15629,PH15629,2,36,3,ph,2
kiennhph15634,PH15634,2,35,1,ph,0
anhdvph15638,PH15638,2,35,14,ph,2
datntph15646,PH15646,2,35,1,ph,0
danglhph15647,PH15647,2,35,14,ph,0
haindph15648,PH15648,2,36,1,ph,11
datntph15649,PH15649,2,35,3,ph,1
tuannkph15655,PH15655,2,35,14,ph,0
hieunvph15659,PH15659,2,35,14,ph,2
vanndph15660,PH15660,2,35,1,ph,0
tuanlqph15662,PH15662,2,36,14,ph,5
tuanvaph15665,PH15665,2,36,1,ph,5
minhhvph15675,PH15675,2,35,3,ph,0
quynhdnph15676,PH15676,2,35,3,ph,1
thanhntph15680,PH15680,2,35,3,ph,5
dungndph15683,PH15683,2,36,3,ph,6
hieunvph15694,PH15694,2,36,14,ph,3
dainpph15696,PH15696,2,35,1,ph,4
quankdph15699,PH15699,2,35,1,ph,1
hoanglvph15717,PH15717,2,35,1,ph,2
duyncph15719,PH15719,2,35,3,ph,2
theldph15731,PH15731,2,35,1,ph,0
duylvph15733,PH15733,2,37,7,ph,5
longntph15746,PH15746,2,35,1,ph,0
anhntph15748,PH15748,2,36,1,ph,15
phongnqph15753,PH15753,2,35,3,ph,10
kiennvph15758,PH15758,2,36,1,ph,7
binhnttph15759,PH15759,2,35,1,ph,0
hieunvph15760,PH15760,2,35,3,ph,0
trangptph15762,PH15762,2,35,1,ph,0
hieubmph15763,PH15763,2,35,1,ph,0
chatdvph15765,PH15765,2,35,3,ph,0
dieunnph15766,PH15766,2,35,14,ph,0
hoangnlph15768,PH15768,2,35,3,ph,2
thanhltph15770,PH15770,2,40,64,ph,8
huypqph15775,PH15775,2,35,1,ph,5
huynvqph15791,PH15791,2,35,3,ph,0
linhttph15797,PH15797,2,35,1,ph,1
vulaph15809,PH15809,2,35,3,ph,4
giangnvph15812,PH15812,2,35,3,ph,2
thuyntkph15817,PH15817,2,35,3,ph,0
hieunvph15821,PH15821,2,38,23,ph,4
thuyncph15823,PH15823,2,35,1,ph,2
anptph15833,PH15833,2,35,1,ph,0
vietpqph15834,PH15834,2,35,1,ph,3
nhamndph15835,PH15835,2,35,3,ph,6
hieuntph15836,PH15836,2,35,3,ph,0
thuandmph15845,PH15845,2,35,1,ph,0
thietdqph15847,PH15847,2,36,3,ph,5
huydph15851,PH15851,2,35,1,ph,1
nguyenbtph15853,PH15853,2,35,1,ph,0
longdxtph15857,PH15857,2,35,14,ph,5
phongndtph15858,PH15858,2,36,14,ph,5
anhptlph15859,PH15859,2,36,3,ph,5
trungntph15864,PH15864,2,35,3,ph,0
haidhph15868,PH15868,2,35,1,ph,5
samptph15879,PH15879,2,35,14,ph,0
namnhph15881,PH15881,2,35,14,ph,0
phucdtph15885,PH15885,2,36,14,ph,2
quanmmph15887,PH15887,2,35,1,ph,4
hungtmph15890,PH15890,2,35,14,ph,3
lentnph15891,PH15891,2,35,1,ph,1
vuongbhph15901,PH15901,2,35,14,ph,0
trieuldhph15903,PH15903,2,35,1,ph,0
hungphph15912,PH15912,2,40,56,ph,4
vudaph15914,PH15914,2,35,1,ph,0
kiethvph15923,PH15923,2,35,1,ph,1
bunglcph15939,PH15939,2,35,3,ph,0
tuantqph15943,PH15943,2,35,1,ph,0
thanhptph15946,PH15946,2,35,14,ph,0
vinhntph15949,PH15949,2,36,1,ph,3
truongtqph15951,PH15951,2,36,1,ph,1
chungltph15952,PH15952,2,35,1,ph,0
namvpph15954,PH15954,2,35,3,ph,0
tungntph15959,PH15959,2,35,3,ph,0
dodvph15965,PH15965,2,35,1,ph,2
huypqph15971,PH15971,2,36,3,ph,6
vuhxph15977,PH15977,2,35,3,ph,1
toantkph15986,PH15986,2,35,1,ph,0
dungnmph15989,PH15989,2,35,14,ph,0
datntph15994,PH15994,2,35,1,ph,2
hungdtph15996,PH15996,2,35,1,ph,8
namnmph15997,PH15997,2,35,14,ph,0
hieunmph16000,PH16000,2,36,1,ph,1
tuandmph16005,PH16005,2,35,14,ph,0
thanhpvtph16006,PH16006,2,36,3,ph,7
anhhtph16007,PH16007,2,35,1,ph,0
sonvhph16011,PH16011,2,35,1,ph,1
ducnmph16013,PH16013,2,35,3,ph,1
longvtph16016,PH16016,2,35,14,ph,0
tunvph16017,PH16017,2,36,14,ph,5
dungtaph16018,PH16018,2,37,23,ph,5
huongncph16020,PH16020,2,36,1,ph,7
trungnvph16021,PH16021,2,35,14,ph,0
nghiaptph16029,PH16029,2,35,3,ph,3
thangtdph16035,PH16035,2,36,14,ph,2
datnvph16044,PH16044,2,36,14,ph,2
chientmph16045,PH16045,2,36,3,ph,2
cuongvqph16048,PH16048,2,35,1,ph,1
bachctph16049,PH16049,2,35,3,ph,0
quyvdph16055,PH16055,2,38,7,ph,8
quynhdnph16057,PH16057,2,35,1,ph,3
tungtdph16058,PH16058,2,35,1,ph,4
tiendvph16061,PH16061,2,35,14,ph,1
nhatndph16068,PH16068,2,35,3,ph,0
hoangdtph16074,PH16074,2,36,14,ph,6
congncph16076,PH16076,2,35,1,ph,0
kienhtph16079,PH16079,2,35,1,ph,0
khaintph16089,PH16089,2,35,3,ph,0
namngph16091,PH16091,2,36,1,ph,4
annvph16101,PH16101,2,35,3,ph,7
phongmnhph16108,PH16108,2,35,14,ph,0
locnvph16109,PH16109,2,35,3,ph,1
hanhnvph16113,PH16113,2,36,1,ph,6
truongdmph16117,PH16117,2,35,1,ph,0
hungnvph16122,PH16122,2,36,14,ph,6
anhbtph16133,PH16133,2,35,14,ph,5
haupvph16134,PH16134,2,36,3,ph,1
anhtvph16136,PH16136,2,35,3,ph,0
lanhph16139,PH16139,2,35,14,ph,0
nhopvph16152,PH16152,2,36,14,ph,2
phonglvph16158,PH16158,2,35,1,ph,0
haoltdph16160,PH16160,2,35,14,ph,8
dunghmph16170,PH16170,2,36,3,ph,7
vintph16172,PH16172,2,35,3,ph,0
hoangnvph16174,PH16174,2,35,1,ph,0
anhltph16178,PH16178,2,36,1,ph,6
thinhldph16184,PH16184,2,36,1,ph,3
thoailvph16185,PH16185,2,36,14,ph,5
namdtph16196,PH16196,2,35,3,ph,0
thuanndph16198,PH16198,2,36,3,ph,1
sammdph16199,PH16199,2,36,1,ph,2
anvhph16200,PH16200,2,36,14,ph,6
sonttph16204,PH16204,2,36,1,ph,1
longntph16206,PH16206,2,36,14,ph,7
ductnph16208,PH16208,2,36,14,ph,2
quynhdtnph16211,PH16211,2,35,1,ph,0
anhldtph16219,PH16219,2,36,3,ph,1
kientdph16224,PH16224,2,36,14,ph,2
annvph16226,PH16226,2,35,3,ph,4
hunghmph16228,PH16228,2,36,3,ph,1
thangkvph16230,PH16230,2,36,14,ph,3
tuanndph16237,PH16237,2,35,3,ph,3
vinhntph16238,PH16238,2,35,14,ph,0
khanhdnph16245,PH16245,2,35,1,ph,0
thondph16247,PH16247,2,36,14,ph,2
phongntph16259,PH16259,2,35,14,ph,0
thangnqph16260,PH16260,2,36,1,ph,0
hungnvph16265,PH16265,2,36,3,ph,5
hochvph16269,PH16269,2,35,3,ph,5
vulpph16275,PH16275,2,36,3,ph,8
hieuntph16279,PH16279,2,35,14,ph,0
tupmph16281,PH16281,2,35,14,ph,1
khanhndph16282,PH16282,2,36,14,ph,3
truongnhph16288,PH16288,2,36,14,ph,1
truongnlph16298,PH16298,2,36,14,ph,1
longnhph16300,PH16300,2,35,14,ph,0
hoangphph16310,PH16310,2,35,1,ph,0
namdhph16319,PH16319,2,36,14,ph,6
congtdph16323,PH16323,2,35,1,ph,2
thanhntph16324,PH16324,2,36,1,ph,5
huylvph16327,PH16327,2,35,3,ph,4
canhnvph16333,PH16333,2,35,3,ph,4
yenttph16334,PH16334,2,36,3,ph,1
hieuvmph16353,PH16353,2,36,3,ph,4
dungpmph16371,PH16371,2,35,1,ph,6
ducndph16372,PH16372,2,35,1,ph,0
anhdtph17150,PH17150,2,36,1,ph,3
congnpph17542,PH17542,2,37,14,ph,0
tuyenlvph17918,PH17918,2,37,14,ph,4
nghiandph18416,PH18416,2,36,3,ph,0
phuongttph18428,PH18428,2,36,14,ph,0
vietnvph18432,PH18432,2,36,1,ph,0
tudmph18442,PH18442,2,36,14,ph,0
minhlhtph18449,PH18449,2,36,1,ph,0
dunghmph18450,PH18450,2,36,14,ph,4
luongndph18455,PH18455,2,36,14,ph,3
thachdnph18457,PH18457,2,36,14,ph,0
