User_Login,User_Code,Up_To_Semester,Term_ID,Major_ID,Campus,Value,Total_Grade,Total_Credit,Average_Grade
phongnvph14985,PH14985,2,35,3,ph,1,152.1,21,7.24286
minhnhph14989,PH14989,2,35,3,ph,1,197.7,30,6.59000
thuttph14992,PH14992,2,35,3,ph,1,147.3,21,7.01429
tuyenptph14997,PH14997,1,35,14,ph,1,102.9,15,6.86000
khuongndph14998,PH14998,2,35,14,ph,1,165.9,24,6.91250
tuanbaph15005,PH15005,2,35,3,ph,1,205.5,30,6.85000
hanhbhph15007,PH15007,2,35,3,ph,1,188.7,27,6.98889
quanthph15009,PH15009,2,35,3,ph,1,221.7,27,8.21111
namddph15011,PH15011,2,35,3,ph,1,164.4,24,6.85000
duylvph15013,PH15013,2,35,14,ph,1,179.7,27,6.65556
dutcph15015,PH15015,2,35,14,ph,1,223.5,30,7.45000
thanhtvph15016,PH15016,2,35,1,ph,1,238.8,30,7.96000
thonghtph15021,PH15021,2,35,1,ph,1,219.0,30,7.30000
giangptph15034,PH15034,2,35,1,ph,1,234.6,30,7.82000
quanvmph15037,PH15037,2,35,14,ph,1,216.9,30,7.23000
chientqph15047,PH15047,2,35,14,ph,1,287.7,40,7.19250
longbdph15052,PH15052,2,35,3,ph,1,207.6,27,7.68889
vuongvtph15053,PH15053,2,35,1,ph,1,242.7,30,8.09000
uynnph15055,PH15055,2,35,3,ph,1,243.0,30,8.10000
haunxph15056,PH15056,2,35,14,ph,1,232.2,30,7.74000
duyhvph15058,PH15058,2,35,3,ph,1,206.4,27,7.64444
tuanddph15061,PH15061,1,35,1,ph,1,36.6,6,6.10000
manhpdph15069,PH15069,2,35,1,ph,1,224.1,30,7.47000
tudtph15074,PH15074,2,35,1,ph,1,196.2,27,7.26667
toanlnph15075,PH15075,2,35,1,ph,1,196.8,27,7.28889
bacbxph15077,PH15077,2,35,14,ph,1,202.8,27,7.51111
anhnvph15078,PH15078,2,37,7,ph,1,225.3,33,6.82727
ngonhph15080,PH15080,2,35,1,ph,1,240.9,30,8.03000
tungvkph15084,PH15084,1,35,14,ph,1,19.2,3,6.40000
thuanndph15088,PH15088,2,35,3,ph,1,205.8,27,7.62222
cuongnmph15089,PH15089,2,35,14,ph,1,188.4,27,6.97778
haindph15091,PH15091,2,35,1,ph,1,162.6,24,6.77500
dangthhph15094,PH15094,2,35,3,ph,1,118.5,18,6.58333
vinhmtph15099,PH15099,2,35,1,ph,1,153.3,24,6.38750
ngaptph15102,PH15102,2,35,1,ph,1,220.5,30,7.35000
thomndph15106,PH15106,2,35,14,ph,1,179.7,27,6.65556
binhndph15107,PH15107,2,35,3,ph,1,219.9,27,8.14444
hieutdph15108,PH15108,2,35,14,ph,1,179.4,24,7.47500
vuongncph15111,PH15111,2,35,3,ph,1,81.3,12,6.77500
manhvhph15115,PH15115,2,35,1,ph,1,210.6,31,6.79355
hiennvph15120,PH15120,2,35,1,ph,1,120.9,18,6.71667
vuonglvph15121,PH15121,2,35,3,ph,1,212.1,27,7.85556
thailaph15128,PH15128,2,35,3,ph,1,195.3,27,7.23333
luanpnph15130,PH15130,2,35,14,ph,1,215.7,30,7.19000
binhdtph15131,PH15131,2,35,3,ph,1,98.1,15,6.54000
tuanddph15139,PH15139,2,35,1,ph,1,201.9,30,6.73000
huydaph15144,PH15144,1,35,3,ph,1,42.3,6,7.05000
quannaph15145,PH15145,2,35,3,ph,1,189.9,27,7.03333
hiepnxph15148,PH15148,2,35,3,ph,1,166.8,24,6.95000
thangpdph15150,PH15150,2,35,14,ph,1,219.3,30,7.31000
nhatnvph15151,PH15151,2,35,3,ph,1,198.9,27,7.36667
cuongdmph15152,PH15152,2,35,14,ph,1,179.4,24,7.47500
hieunnph15153,PH15153,2,35,3,ph,1,145.2,21,6.91429
tuyentdph15155,PH15155,2,35,3,ph,1,175.7,25,7.02800
tienbhph15160,PH15160,2,35,3,ph,1,201.0,27,7.44444
khanhtqph15166,PH15166,2,35,3,ph,1,58.8,9,6.53333
anhlnph15173,PH15173,2,35,14,ph,1,204.6,27,7.57778
huyndph15175,PH15175,2,35,1,ph,1,224.4,30,7.48000
hiepndhph15179,PH15179,2,35,1,ph,1,222.6,30,7.42000
kiennkph15183,PH15183,2,35,1,ph,1,215.7,30,7.19000
quangvnph15188,PH15188,2,35,14,ph,1,285.3,39,7.31538
giangnqph15195,PH15195,2,35,3,ph,1,197.7,27,7.32222
hoangnvph15198,PH15198,2,35,3,ph,1,235.8,30,7.86000
nghianvph15200,PH15200,2,35,3,ph,1,63.6,9,7.06667
vullph15202,PH15202,2,35,3,ph,1,211.8,30,7.06000
tuandvph15207,PH15207,2,35,1,ph,1,196.8,27,7.28889
thinhndph15210,PH15210,2,35,1,ph,1,233.4,30,7.78000
huynhnvph15211,PH15211,2,38,7,ph,1,279.9,39,7.17692
thangknph15215,PH15215,2,35,1,ph,1,241.2,30,8.04000
quannmph15223,PH15223,2,35,3,ph,1,229.8,30,7.66000
truongpvph15225,PH15225,2,35,1,ph,1,186.0,27,6.88889
thanghqph15232,PH15232,2,35,3,ph,1,252.8,37,6.83243
ngocnvph15248,PH15248,2,35,14,ph,1,212.4,30,7.08000
thanhntph15251,PH15251,2,35,3,ph,1,243.9,30,8.13000
thanhdhph15259,PH15259,2,35,3,ph,1,136.5,18,7.58333
anhnkkph15268,PH15268,2,35,1,ph,1,211.5,27,7.83333
dungnvph15269,PH15269,2,35,3,ph,1,94.8,15,6.32000
ninhtvph15271,PH15271,2,35,3,ph,1,135.6,21,6.45714
hoangtmph15274,PH15274,2,35,1,ph,1,138.6,21,6.60000
duongldph15278,PH15278,2,35,3,ph,1,239.4,30,7.98000
namnhph15281,PH15281,2,35,14,ph,1,97.2,15,6.48000
namnnph15297,PH15297,2,35,1,ph,1,237.3,30,7.91000
toandcph15302,PH15302,1,35,3,ph,1,22.5,3,7.50000
minhtgph15305,PH15305,2,35,14,ph,1,136.8,18,7.60000
trungtdph15306,PH15306,2,35,3,ph,1,120.6,18,6.70000
thanhtxph15307,PH15307,2,35,3,ph,1,192.0,27,7.11111
phucnhph15308,PH15308,2,35,14,ph,1,233.4,30,7.78000
mendvph15317,PH15317,2,38,7,ph,1,148.5,24,6.18750
hoavvph15321,PH15321,2,35,14,ph,1,216.0,30,7.20000
haihtph15322,PH15322,2,35,1,ph,1,182.1,27,6.74444
duylvph15324,PH15324,2,35,14,ph,1,168.9,24,7.03750
minhtdph15328,PH15328,2,35,14,ph,1,231.6,30,7.72000
huanpcph15336,PH15336,2,35,3,ph,1,217.2,30,7.24000
kienntph15337,PH15337,2,35,3,ph,1,164.7,24,6.86250
tuanlvph15341,PH15341,2,35,14,ph,1,64.5,9,7.16667
phuongnvph15343,PH15343,2,35,1,ph,1,198.3,27,7.34444
hunghdph15346,PH15346,2,35,3,ph,1,113.1,18,6.28333
tuanntph15348,PH15348,2,35,3,ph,1,193.8,27,7.17778
doanhtdph15357,PH15357,2,35,3,ph,1,183.6,24,7.65000
sangldph15358,PH15358,2,35,3,ph,1,208.5,27,7.72222
cuongdvph15359,PH15359,2,35,3,ph,1,242.1,30,8.07000
thangndph15361,PH15361,2,35,14,ph,1,172.5,24,7.18750
hungbdph15364,PH15364,2,35,14,ph,1,142.5,21,6.78571
nghianqph15373,PH15373,2,35,1,ph,1,242.1,30,8.07000
longnqph15378,PH15378,2,35,3,ph,1,189.3,27,7.01111
khointph15388,PH15388,2,35,3,ph,1,222.3,30,7.41000
namnhph15390,PH15390,2,35,14,ph,1,88.2,12,7.35000
vanvdph15394,PH15394,2,35,14,ph,1,200.7,27,7.43333
anhldph15409,PH15409,2,35,1,ph,1,204.3,27,7.56667
trangnttph15413,PH15413,2,35,1,ph,1,219.6,30,7.32000
thontph15418,PH15418,2,35,1,ph,1,249.9,30,8.33000
linhdnph15423,PH15423,2,35,3,ph,1,225.3,30,7.51000
huyhvph15428,PH15428,2,35,14,ph,1,119.4,18,6.63333
truongcmph15429,PH15429,2,35,3,ph,1,222.6,30,7.42000
tuannqph15433,PH15433,2,35,1,ph,1,233.7,30,7.79000
hieundph15442,PH15442,2,35,14,ph,1,193.8,27,7.17778
ngocttph15447,PH15447,2,35,14,ph,1,227.4,30,7.58000
huylcqph15451,PH15451,2,35,1,ph,1,241.5,30,8.05000
liemltph15457,PH15457,1,35,3,ph,1,41.7,6,6.95000
trungnvph15459,PH15459,2,35,14,ph,1,218.7,27,8.10000
datddph15467,PH15467,2,35,3,ph,1,228.3,30,7.61000
hoangnnph15468,PH15468,1,35,3,ph,1,123.0,15,8.20000
longnhph15469,PH15469,2,35,14,ph,1,263.7,30,8.79000
haonnph15470,PH15470,2,35,3,ph,1,229.2,30,7.64000
quyetpvph15476,PH15476,2,35,3,ph,1,168.3,24,7.01250
duongnnph15477,PH15477,2,35,3,ph,1,224.4,30,7.48000
namnhph15489,PH15489,2,35,3,ph,1,273.9,40,6.84750
quanntph15491,PH15491,2,35,1,ph,1,233.7,30,7.79000
tuyenlhph15504,PH15504,2,35,1,ph,1,226.2,30,7.54000
tuntph15511,PH15511,2,35,14,ph,1,201.9,27,7.47778
quantmph15513,PH15513,2,35,3,ph,1,190.2,30,6.34000
hieuttph15521,PH15521,2,35,3,ph,1,310.1,46,6.74130
longnhph15523,PH15523,2,35,1,ph,1,232.2,30,7.74000
khanhnqph15529,PH15529,2,35,1,ph,1,246.0,33,7.45455
namdvhph15530,PH15530,2,35,1,ph,1,309.3,43,7.19302
minhdtph15532,PH15532,2,35,1,ph,1,279.0,36,7.75000
duynvph15542,PH15542,2,35,3,ph,1,226.5,30,7.55000
hoathmph15543,PH15543,2,35,14,ph,1,204.0,27,7.55556
khaiddph15544,PH15544,2,35,3,ph,1,255.6,30,8.52000
trungntph15556,PH15556,2,35,1,ph,1,234.9,30,7.83000
lochtph15557,PH15557,2,35,3,ph,1,279.3,30,9.31000
thinhndph15569,PH15569,2,35,14,ph,1,191.1,24,7.96250
myvttph15574,PH15574,2,35,3,ph,1,196.5,30,6.55000
tuannvph15576,PH15576,2,35,14,ph,1,310.8,42,7.40000
truongnnph15584,PH15584,2,35,3,ph,1,235.5,30,7.85000
diepnkph15588,PH15588,2,35,3,ph,1,84.8,13,6.52308
namnpph15591,PH15591,2,35,1,ph,1,140.4,21,6.68571
tungtnph15605,PH15605,2,35,3,ph,1,237.0,30,7.90000
traptph15606,PH15606,2,35,3,ph,1,191.7,27,7.10000
hiepntph15608,PH15608,2,35,3,ph,1,234.6,30,7.82000
gianglvph15610,PH15610,2,35,1,ph,1,203.7,27,7.54444
namnvph15619,PH15619,2,35,1,ph,1,165.0,24,6.87500
hoangntph15623,PH15623,2,35,14,ph,1,219.3,30,7.31000
hungntph15627,PH15627,2,35,1,ph,1,198.6,27,7.35556
dungdcph15628,PH15628,2,37,14,ph,1,216.9,30,7.23000
chienpqph15629,PH15629,2,35,3,ph,1,167.7,24,6.98750
kiennhph15634,PH15634,2,35,1,ph,1,211.8,30,7.06000
anhdvph15638,PH15638,2,35,14,ph,1,159.0,24,6.62500
datntph15646,PH15646,2,35,1,ph,1,228.0,30,7.60000
danglhph15647,PH15647,2,35,14,ph,1,242.1,30,8.07000
haindph15648,PH15648,2,35,1,ph,1,124.5,19,6.55263
datntph15649,PH15649,2,35,3,ph,1,189.0,27,7.00000
tuannkph15655,PH15655,2,35,14,ph,1,248.4,30,8.28000
hieunvph15659,PH15659,2,35,14,ph,1,152.1,21,7.24286
vanndph15660,PH15660,2,35,1,ph,1,238.8,30,7.96000
tuanlqph15662,PH15662,2,37,7,ph,1,171.3,27,6.34444
tuanvaph15665,PH15665,2,35,1,ph,1,96.3,15,6.42000
minhhvph15675,PH15675,2,35,3,ph,1,195.3,27,7.23333
quynhdnph15676,PH15676,2,35,3,ph,1,201.6,27,7.46667
thanhntph15680,PH15680,2,35,3,ph,1,105.3,15,7.02000
dungndph15683,PH15683,2,35,3,ph,1,199.2,31,6.42581
hieunvph15694,PH15694,2,37,7,ph,1,240.0,36,6.66667
dainpph15696,PH15696,2,35,1,ph,1,211.5,30,7.05000
quankdph15699,PH15699,2,35,1,ph,1,198.3,27,7.34444
hoanglvph15717,PH15717,2,35,1,ph,1,171.3,24,7.13750
duyncph15719,PH15719,2,35,3,ph,1,162.3,24,6.76250
theldph15731,PH15731,2,35,1,ph,1,261.0,30,8.70000
duylvph15733,PH15733,2,37,7,ph,1,241.7,34,7.10882
longntph15746,PH15746,2,35,1,ph,1,211.5,30,7.05000
anhntph15748,PH15748,2,35,1,ph,1,200.3,28,7.15357
phongnqph15753,PH15753,2,35,3,ph,1,60.3,9,6.70000
kiennvph15758,PH15758,1,35,1,ph,1,66.3,9,7.36667
binhnttph15759,PH15759,2,35,1,ph,1,235.8,30,7.86000
hieunvph15760,PH15760,2,35,3,ph,1,220.2,30,7.34000
trangptph15762,PH15762,2,35,1,ph,1,228.6,30,7.62000
hieubmph15763,PH15763,2,35,1,ph,1,237.9,30,7.93000
chatdvph15765,PH15765,2,35,3,ph,1,218.1,30,7.27000
dieunnph15766,PH15766,2,35,14,ph,1,263.7,30,8.79000
hoangnlph15768,PH15768,2,35,3,ph,1,182.1,24,7.58750
thanhltph15770,PH15770,2,35,1,ph,1,180.5,26,6.94231
huypqph15775,PH15775,2,35,1,ph,1,84.3,12,7.02500
huynvqph15791,PH15791,2,35,3,ph,1,220.8,30,7.36000
linhttph15797,PH15797,2,35,1,ph,1,206.7,27,7.65556
vulaph15809,PH15809,2,35,3,ph,1,248.7,33,7.53636
giangnvph15812,PH15812,2,35,3,ph,1,161.4,24,6.72500
thuyntkph15817,PH15817,2,35,3,ph,1,225.3,30,7.51000
hieunvph15821,PH15821,2,35,14,ph,1,230.4,33,6.98182
thuyncph15823,PH15823,2,35,1,ph,1,146.7,21,6.98571
anptph15833,PH15833,2,35,1,ph,1,201.3,30,6.71000
vietpqph15834,PH15834,2,35,1,ph,1,128.1,21,6.10000
nhamndph15835,PH15835,2,35,3,ph,1,91.5,12,7.62500
hieuntph15836,PH15836,2,35,3,ph,1,245.7,30,8.19000
thuandmph15845,PH15845,2,35,1,ph,1,218.7,30,7.29000
thietdqph15847,PH15847,1,35,3,ph,1,80.1,12,6.67500
huydph15851,PH15851,2,35,1,ph,1,203.7,27,7.54444
nguyenbtph15853,PH15853,2,35,1,ph,1,268.8,30,8.96000
longdxtph15857,PH15857,2,35,14,ph,1,246.1,34,7.23824
phongndtph15858,PH15858,2,35,14,ph,1,105.3,15,7.02000
anhptlph15859,PH15859,2,35,3,ph,1,231.9,33,7.02727
trungntph15864,PH15864,2,35,3,ph,1,196.5,27,7.27778
haidhph15868,PH15868,2,35,1,ph,1,80.4,12,6.70000
samptph15879,PH15879,2,35,14,ph,1,208.5,30,6.95000
namnhph15881,PH15881,2,35,14,ph,1,218.4,30,7.28000
phucdtph15885,PH15885,2,35,14,ph,1,188.7,24,7.86250
quanmmph15887,PH15887,2,35,1,ph,1,87.9,15,5.86000
hungtmph15890,PH15890,2,35,14,ph,1,146.4,21,6.97143
lentnph15891,PH15891,2,35,1,ph,1,189.9,27,7.03333
vuongbhph15901,PH15901,2,35,14,ph,1,222.3,30,7.41000
trieuldhph15903,PH15903,2,35,1,ph,1,207.6,30,6.92000
hungphph15912,PH15912,2,35,1,ph,1,259.9,38,6.83947
vudaph15914,PH15914,2,35,1,ph,1,218.4,30,7.28000
kiethvph15923,PH15923,2,35,1,ph,1,191.1,27,7.07778
bunglcph15939,PH15939,2,35,3,ph,1,229.5,30,7.65000
tuantqph15943,PH15943,2,35,1,ph,1,210.6,30,7.02000
thanhptph15946,PH15946,2,35,14,ph,1,211.5,30,7.05000
vinhntph15949,PH15949,2,35,1,ph,1,154.5,21,7.35714
truongtqph15951,PH15951,2,35,1,ph,1,193.8,27,7.17778
chungltph15952,PH15952,2,35,1,ph,1,205.5,30,6.85000
namvpph15954,PH15954,2,35,3,ph,1,241.5,30,8.05000
tungntph15959,PH15959,2,35,3,ph,1,280.8,30,9.36000
dodvph15965,PH15965,2,35,1,ph,1,161.7,24,6.73750
huypqph15971,PH15971,2,35,3,ph,1,141.3,21,6.72857
vuhxph15977,PH15977,2,35,3,ph,1,172.8,24,7.20000
toantkph15986,PH15986,2,35,1,ph,1,190.8,30,6.36000
dungnmph15989,PH15989,2,35,14,ph,1,234.9,30,7.83000
datntph15994,PH15994,2,35,1,ph,1,162.6,25,6.50400
hungdtph15996,PH15996,1,35,1,ph,1,22.5,3,7.50000
namnmph15997,PH15997,2,35,14,ph,1,226.5,30,7.55000
hieunmph16000,PH16000,2,35,1,ph,1,179.7,27,6.65556
tuandmph16005,PH16005,2,35,14,ph,1,219.6,30,7.32000
thanhpvtph16006,PH16006,2,35,3,ph,1,174.9,24,7.28750
anhhtph16007,PH16007,2,35,1,ph,1,180.0,30,6.00000
sonvhph16011,PH16011,2,35,1,ph,1,177.0,27,6.55556
ducnmph16013,PH16013,2,35,3,ph,1,195.6,27,7.24444
longvtph16016,PH16016,2,35,14,ph,1,182.7,27,6.76667
tunvph16017,PH16017,2,35,14,ph,1,243.8,34,7.17059
dungtaph16018,PH16018,2,35,14,ph,1,192.3,27,7.12222
huongncph16020,PH16020,1,35,1,ph,1,57.0,9,6.33333
trungnvph16021,PH16021,2,35,14,ph,1,227.7,30,7.59000
nghiaptph16029,PH16029,2,35,3,ph,1,115.2,18,6.40000
thangtdph16035,PH16035,2,35,14,ph,1,190.5,24,7.93750
datnvph16044,PH16044,2,35,14,ph,1,174.0,24,7.25000
chientmph16045,PH16045,2,35,3,ph,1,208.5,27,7.72222
cuongvqph16048,PH16048,2,35,1,ph,1,225.0,27,8.33333
bachctph16049,PH16049,2,35,3,ph,1,199.2,27,7.37778
quyvdph16055,PH16055,2,35,1,ph,1,91.5,15,6.10000
quynhdnph16057,PH16057,2,35,1,ph,1,122.1,18,6.78333
tungtdph16058,PH16058,2,35,1,ph,1,117.9,18,6.55000
tiendvph16061,PH16061,2,35,14,ph,1,211.2,27,7.82222
nhatndph16068,PH16068,2,35,3,ph,1,263.1,30,8.77000
hoangdtph16074,PH16074,2,35,14,ph,1,71.4,9,7.93333
congncph16076,PH16076,2,35,1,ph,1,231.0,30,7.70000
kienhtph16079,PH16079,2,35,1,ph,1,199.2,27,7.37778
khaintph16089,PH16089,2,35,3,ph,1,241.5,30,8.05000
namngph16091,PH16091,1,35,1,ph,1,114.6,15,7.64000
annvph16101,PH16101,1,35,3,ph,1,42.6,6,7.10000
phongmnhph16108,PH16108,2,35,14,ph,1,225.3,30,7.51000
locnvph16109,PH16109,2,35,3,ph,1,193.5,27,7.16667
hanhnvph16113,PH16113,2,35,1,ph,1,200.4,30,6.68000
truongdmph16117,PH16117,2,35,1,ph,1,234.6,30,7.82000
hungnvph16122,PH16122,1,35,14,ph,1,66.9,9,7.43333
anhbtph16133,PH16133,2,35,14,ph,1,79.2,12,6.60000
haupvph16134,PH16134,2,35,3,ph,1,197.7,27,7.32222
anhtvph16136,PH16136,2,35,3,ph,1,238.8,30,7.96000
lanhph16139,PH16139,2,35,14,ph,1,252.0,30,8.40000
nhopvph16152,PH16152,2,35,14,ph,1,175.5,24,7.31250
phonglvph16158,PH16158,2,35,1,ph,1,213.6,30,7.12000
haoltdph16160,PH16160,1,35,14,ph,1,21.6,3,7.20000
dunghmph16170,PH16170,2,35,3,ph,1,174.6,27,6.46667
vintph16172,PH16172,2,35,3,ph,1,250.5,30,8.35000
hoangnvph16174,PH16174,2,35,1,ph,1,248.4,30,8.28000
anhltph16178,PH16178,1,35,1,ph,1,77.1,12,6.42500
thinhldph16184,PH16184,2,35,1,ph,1,129.6,21,6.17143
thoailvph16185,PH16185,2,35,14,ph,1,115.5,15,7.70000
namdtph16196,PH16196,2,35,3,ph,1,262.2,30,8.74000
thuanndph16198,PH16198,2,35,3,ph,1,210.9,27,7.81111
sammdph16199,PH16199,2,35,1,ph,1,159.0,24,6.62500
anvhph16200,PH16200,1,35,14,ph,1,80.7,12,6.72500
sonttph16204,PH16204,2,35,1,ph,1,177.6,27,6.57778
longntph16206,PH16206,2,38,7,ph,1,188.4,28,6.72857
ductnph16208,PH16208,2,35,14,ph,1,174.0,24,7.25000
quynhdtnph16211,PH16211,2,35,1,ph,1,197.1,30,6.57000
anhldtph16219,PH16219,2,35,3,ph,1,195.0,27,7.22222
kientdph16224,PH16224,2,35,14,ph,1,177.9,24,7.41250
annvph16226,PH16226,2,35,3,ph,1,111.9,18,6.21667
hunghmph16228,PH16228,2,35,3,ph,1,201.6,27,7.46667
thangkvph16230,PH16230,2,37,7,ph,1,292.7,40,7.31750
tuanndph16237,PH16237,2,35,3,ph,1,169.8,24,7.07500
vinhntph16238,PH16238,2,35,14,ph,1,226.8,30,7.56000
khanhdnph16245,PH16245,2,35,1,ph,1,201.9,30,6.73000
thondph16247,PH16247,2,35,14,ph,1,158.7,21,7.55714
phongntph16259,PH16259,2,35,14,ph,1,239.1,30,7.97000
thangnqph16260,PH16260,2,36,1,ph,1,228.6,30,7.62000
hungnvph16265,PH16265,2,35,3,ph,1,167.4,24,6.97500
hochvph16269,PH16269,2,35,3,ph,1,86.1,12,7.17500
vulpph16275,PH16275,2,35,3,ph,1,142.5,21,6.78571
hieuntph16279,PH16279,2,35,14,ph,1,238.5,30,7.95000
tupmph16281,PH16281,2,35,14,ph,1,224.7,27,8.32222
khanhndph16282,PH16282,2,35,14,ph,1,159.9,21,7.61429
truongnhph16288,PH16288,2,35,14,ph,1,206.4,27,7.64444
truongnlph16298,PH16298,2,35,14,ph,1,198.0,27,7.33333
longnhph16300,PH16300,2,35,14,ph,1,240.3,30,8.01000
hoangphph16310,PH16310,2,35,1,ph,1,222.9,30,7.43000
namdhph16319,PH16319,2,35,14,ph,1,101.4,12,8.45000
congtdph16323,PH16323,2,35,1,ph,1,132.6,21,6.31429
thanhntph16324,PH16324,2,35,1,ph,1,224.4,30,7.48000
huylvph16327,PH16327,2,35,3,ph,1,100.2,15,6.68000
canhnvph16333,PH16333,2,35,3,ph,1,227.1,33,6.88182
yenttph16334,PH16334,2,35,3,ph,1,192.6,27,7.13333
hieuvmph16353,PH16353,2,35,3,ph,1,134.1,18,7.45000
dungpmph16371,PH16371,2,35,1,ph,1,161.4,24,6.72500
ducndph16372,PH16372,2,35,1,ph,1,242.1,30,8.07000
anhdtph17150,PH17150,2,36,1,ph,1,144.3,21,6.87143
congnpph17542,PH17542,2,37,14,ph,1,114.3,15,7.62000
tuyenlvph17918,PH17918,2,37,14,ph,1,163.5,22,7.43182
nghiandph18416,PH18416,2,36,3,ph,1,230.1,27,8.52222
phuongttph18428,PH18428,2,36,14,ph,1,251.1,27,9.30000
vietnvph18432,PH18432,2,36,1,ph,1,192.3,27,7.12222
tudmph18442,PH18442,2,36,14,ph,1,226.5,27,8.38889
minhlhtph18449,PH18449,2,36,1,ph,1,247.2,27,9.15556
dunghmph18450,PH18450,2,36,14,ph,1,118.2,15,7.88000
luongndph18455,PH18455,2,39,7,ph,1,281.1,36,7.80833
thachdnph18457,PH18457,2,36,14,ph,1,215.7,27,7.98889
binhvtph18459,PH18459,2,36,1,ph,1,219.9,27,8.14444
vuongdqph18468,PH18468,2,36,3,ph,1,230.1,27,8.52222
vietdnph18469,PH18469,2,36,14,ph,1,174.6,24,7.27500
quanlmph18475,PH18475,2,36,3,ph,1,171.3,24,7.13750
tuvdph18476,PH18476,2,36,1,ph,1,311.9,45,6.93111
tupkph18480,PH18480,2,36,1,ph,1,80.1,9,8.90000
tuanmcph18483,PH18483,2,36,3,ph,1,177.9,24,7.41250
luanvvph18485,PH18485,2,36,1,ph,1,248.7,27,9.21111
phuongdtph18487,PH18487,2,36,3,ph,1,373.5,51,7.32353
ducbqph18494,PH18494,2,36,14,ph,1,215.4,27,7.97778
thevdph18500,PH18500,2,36,3,ph,1,242.1,27,8.96667
hungnvph18501,PH18501,2,36,3,ph,1,183.3,24,7.63750
linhdvph18502,PH18502,2,36,3,ph,1,120.6,18,6.70000
longnhph18507,PH18507,2,36,3,ph,1,238.5,27,8.83333
linhbqph18510,PH18510,1,36,3,ph,1,46.2,6,7.70000
anhdhtph18516,PH18516,2,37,3,ph,1,17.7,3,5.90000
namntph18518,PH18518,2,36,1,ph,1,227.7,27,8.43333
hieuntph18524,PH18524,2,36,14,ph,1,147.9,21,7.04286
trantph18532,PH18532,2,36,1,ph,1,268.0,37,7.24324
cuongvvph18550,PH18550,2,36,14,ph,1,246.9,27,9.14444
quanlaph18567,PH18567,1,36,3,ph,1,78.3,12,6.52500
tuvmph18579,PH18579,2,36,14,ph,1,205.8,27,7.62222
tiemnvph18582,PH18582,2,36,1,ph,1,136.2,21,6.48571
khanhnbph18584,PH18584,2,36,14,ph,1,175.0,22,7.95455
huongntph18586,PH18586,2,36,1,ph,1,195.3,27,7.23333
linhtvph18589,PH18589,2,36,3,ph,1,239.7,27,8.87778
sontdph18594,PH18594,2,36,3,ph,1,244.2,27,9.04444
sonpmph18597,PH18597,2,36,3,ph,1,228.9,27,8.47778
hienpvph18604,PH18604,2,36,14,ph,1,267.6,30,8.92000
datnvph18618,PH18618,2,36,14,ph,1,257.4,30,8.58000
vontph18623,PH18623,2,36,1,ph,1,256.2,30,8.54000
tienbxph18636,PH18636,2,36,14,ph,1,249.3,30,8.31000
truongtvph18641,PH18641,2,36,1,ph,1,206.1,30,6.87000
anhdtph18648,PH18648,2,36,14,ph,1,208.8,27,7.73333
tunglkph18652,PH18652,2,36,1,ph,1,169.8,24,7.07500
quoclcph18659,PH18659,2,36,3,ph,1,203.1,30,6.77000
trieuthph18663,PH18663,2,36,3,ph,1,201.0,27,7.44444
huutqph18676,PH18676,2,36,3,ph,1,138.0,21,6.57143
thanhntph18687,PH18687,2,36,1,ph,1,143.1,21,6.81429
thiennhph18697,PH18697,2,36,14,ph,1,198.5,28,7.08929
nhamvdph18699,PH18699,2,36,1,ph,1,237.3,30,7.91000
daonvph18705,PH18705,2,37,1,ph,1,243.3,31,7.84839
tannhph18714,PH18714,2,36,3,ph,1,192.3,27,7.12222
hungntph18718,PH18718,2,36,3,ph,1,325.5,47,6.92553
sangtxph18719,PH18719,2,36,14,ph,1,123.6,18,6.86667
duannvph18725,PH18725,2,36,3,ph,1,162.6,21,7.74286
quenlph18750,PH18750,2,36,3,ph,1,195.9,30,6.53000
hoadvph18751,PH18751,2,36,14,ph,1,159.6,24,6.65000
huyndqph18755,PH18755,2,36,14,ph,1,229.2,30,7.64000
sonbtph18757,PH18757,2,36,1,ph,1,203.1,30,6.77000
thanhmxph18759,PH18759,2,37,1,ph,1,272.4,30,9.08000
duongdtph18761,PH18761,2,36,1,ph,1,226.8,30,7.56000
nhungntph18764,PH18764,2,36,1,ph,1,257.1,30,8.57000
thanhpdph18767,PH18767,2,36,1,ph,1,242.1,30,8.07000
huylqph18771,PH18771,2,36,1,ph,1,236.4,30,7.88000
cuongnmph18773,PH18773,2,37,3,ph,1,258.0,31,8.32258
tungpstph18774,PH18774,2,37,1,ph,1,258.2,31,8.32903
hoangdvph18776,PH18776,2,37,1,ph,1,261.6,31,8.43871
dovvph18780,PH18780,2,37,1,ph,1,233.4,31,7.52903
hieuntph18781,PH18781,2,37,1,ph,1,261.0,31,8.41935
hoangnhph18783,PH18783,2,37,3,ph,1,246.3,31,7.94516
sonphph18785,PH18785,2,37,1,ph,1,51.6,7,7.37143
longpdph18787,PH18787,2,37,14,ph,1,215.6,31,6.95484
chuongnvph18788,PH18788,2,37,1,ph,1,258.0,31,8.32258
lamlhph18789,PH18789,2,37,1,ph,1,204.0,28,7.28571
thuannvph18790,PH18790,2,37,1,ph,1,251.9,31,8.12581
quannvph18800,PH18800,2,37,3,ph,1,265.8,31,8.57419
trungdqph18802,PH18802,2,37,3,ph,1,242.7,31,7.82903
