Student_Code,Status,Semester,Major_ID,Campus_Code,Term_ID
PH26444,HDI,1,1,ph,47
PH26447,HDI,1,1,ph,47
PH26455,HDI,1,1,ph,47
PH26460,HDI,1,14,ph,47
PH26466,HDI,1,1,ph,47
PH26470,HDI,1,1,ph,47
PH26471,HDI,1,14,ph,47
PH26472,HDI,1,1,ph,47
PH26474,HDI,1,3,ph,47
PH26484,HDI,1,14,ph,47
PH26485,HDI,1,1,ph,47
PH26494,HDI,1,3,ph,47
PH26495,HDI,1,14,ph,47
PH26500,HDI,1,3,ph,47
PH26503,HDI,1,14,ph,47
PH26505,HDI,1,14,ph,47
PH26510,HDI,1,1,ph,47
PH26511,HDI,1,1,ph,47
PH26520,HDI,1,1,ph,47
PH26528,HDI,1,1,ph,47
PH26533,HDI,1,14,ph,47
PH26535,HDI,1,1,ph,47
PH26542,HDI,1,1,ph,47
PH26543,HDI,1,1,ph,47
PH26545,HDI,1,14,ph,47
PH26546,HDI,1,14,ph,47
PH26549,HDI,1,1,ph,47
PH26553,HDI,1,3,ph,47
PH26556,HDI,1,14,ph,47
PH26557,HDI,1,1,ph,47
PH26563,HDI,1,3,ph,47
PH26567,HDI,1,14,ph,47
PH26573,HDI,1,1,ph,47
PH26575,HDI,1,3,ph,47
PH26576,HDI,1,14,ph,47
PH26581,HDI,1,1,ph,47
PH26583,HDI,1,1,ph,47
PH26586,HDI,1,1,ph,47
PH26590,HDI,1,1,ph,47
PH26595,HDI,1,14,ph,47
PH26599,HDI,1,3,ph,47
PH26602,HDI,1,3,ph,47
PH26605,HDI,1,3,ph,47
PH26606,HDI,1,1,ph,47
PH26607,HDI,1,3,ph,47
PH26608,HDI,1,1,ph,47
PH26609,HDI,1,14,ph,47
PH26618,HDI,1,3,ph,47
PH26619,HDI,1,14,ph,47
PH26622,HDI,1,1,ph,47
PH26623,HDI,1,1,ph,47
PH26625,HDI,1,3,ph,47
PH26626,HDI,1,1,ph,47
PH26629,HDI,1,1,ph,47
PH26630,HDI,1,1,ph,47
PH26631,HDI,1,1,ph,47
PH26637,HDI,1,1,ph,47
PH26645,HDI,1,1,ph,47
PH26649,HDI,1,1,ph,47
PH26650,HDI,1,3,ph,47
PH26652,HDI,1,14,ph,47
PH26660,HDI,1,1,ph,47
PH26667,HDI,1,14,ph,47
PH26669,HDI,1,14,ph,47
PH26674,HDI,1,14,ph,47
PH26680,HDI,1,14,ph,47
PH26685,HDI,1,1,ph,47
PH26686,HDI,1,3,ph,47
PH26688,HDI,1,1,ph,47
PH26691,HDI,1,3,ph,47
PH26694,HDI,1,1,ph,47
PH26696,HDI,1,14,ph,47
PH26700,HDI,1,3,ph,47
PH26702,HDI,1,3,ph,47
PH26706,HDI,1,1,ph,47
PH26707,HDI,1,1,ph,47
PH26709,HDI,1,1,ph,47
PH26710,HDI,1,1,ph,47
PH26714,HDI,1,3,ph,47
PH26717,HDI,1,1,ph,47
PH26720,HDI,1,14,ph,47
PH26723,HDI,1,1,ph,47
PH26725,HDI,1,14,ph,47
PH26731,HDI,1,3,ph,47
PH26732,HDI,1,3,ph,47
PH26733,HDI,1,14,ph,47
PH26735,HDI,1,1,ph,47
PH26740,HDI,1,3,ph,47
PH26741,HDI,1,1,ph,47
PH26744,HDI,1,3,ph,47
PH26745,HDI,1,14,ph,47
PH26746,HDI,1,14,ph,47
PH26750,HDI,1,1,ph,47
PH26753,HDI,1,3,ph,47
PH26755,HDI,1,3,ph,47
PH26760,HDI,1,1,ph,47
PH26764,HDI,1,14,ph,47
PH26765,HDI,1,14,ph,47
PH26767,HDI,1,3,ph,47
PH26770,HDI,1,3,ph,47
PH26772,HDI,1,1,ph,47
PH26782,HDI,1,1,ph,47
PH26784,HDI,1,14,ph,47
PH26786,HDI,1,1,ph,47
PH26788,HDI,1,1,ph,47
PH26791,HDI,1,1,ph,47
PH26792,HDI,1,1,ph,47
PH26793,HDI,1,3,ph,47
PH26796,HDI,1,3,ph,47
PH26797,HDI,1,1,ph,47
PH26804,HDI,1,3,ph,47
PH26809,HDI,1,1,ph,47
PH26813,HDI,1,1,ph,47
PH26815,HDI,1,1,ph,47
PH26816,HDI,1,1,ph,47
PH26817,HDI,1,14,ph,47
PH26820,HDI,1,1,ph,47
PH26821,HDI,1,1,ph,47
PH26824,HDI,1,3,ph,47
PH26827,HDI,1,3,ph,47
PH26829,HDI,1,1,ph,47
PH26837,HDI,1,1,ph,47
PH26838,HDI,1,3,ph,47
PH26840,HDI,1,1,ph,47
PH26841,HDI,1,1,ph,47
PH26842,HDI,1,3,ph,47
PH26844,HDI,1,14,ph,47
PH26848,HDI,1,14,ph,47
PH26852,HDI,1,14,ph,47
PH26857,HDI,1,14,ph,47
PH26860,HDI,1,1,ph,47
PH26863,HDI,1,14,ph,47
PH26869,HDI,1,3,ph,47
PH26873,HDI,1,14,ph,47
PH26874,HDI,1,1,ph,47
PH26876,HDI,1,3,ph,47
PH26877,HDI,1,1,ph,47
PH26883,HDI,1,1,ph,47
PH26886,HDI,1,1,ph,47
PH26887,HDI,1,1,ph,47
PH26889,HDI,1,1,ph,47
PH26890,HDI,1,3,ph,47
PH26891,HDI,1,1,ph,47
PH26892,HDI,1,3,ph,47
PH26893,HDI,1,14,ph,47
PH26894,HDI,1,1,ph,47
PH26896,HDI,1,14,ph,47
PH26897,HDI,1,1,ph,47
PH26899,HDI,1,1,ph,47
PH26901,HDI,1,1,ph,47
PH26902,HDI,1,1,ph,47
PH26905,HDI,1,3,ph,47
PH26908,HDI,1,3,ph,47
PH26919,HDI,1,14,ph,47
PH26921,HDI,1,3,ph,47
PH26922,HDI,1,1,ph,47
PH26925,HDI,1,1,ph,47
PH26931,HDI,1,1,ph,47
PH26938,HDI,1,1,ph,47
PH26940,HDI,1,1,ph,47
PH26948,HDI,1,3,ph,47
PH26950,HDI,1,3,ph,47
PH26951,HDI,1,1,ph,47
PH26952,HDI,1,14,ph,47
PH26958,HDI,1,1,ph,47
PH26960,HDI,1,3,ph,47
PH26963,HDI,1,3,ph,47
PH26970,HDI,1,1,ph,47
PH26975,HDI,1,3,ph,47
PH26979,HDI,1,14,ph,47
PH26983,HDI,1,1,ph,47
PH26987,HDI,1,3,ph,47
PH26988,HDI,1,1,ph,47
PH26995,HDI,1,1,ph,47
PH26997,HDI,1,1,ph,47
PH26999,HDI,1,14,ph,47
PH27002,HDI,1,1,ph,47
PH27009,HDI,1,14,ph,47
PH27011,HDI,1,1,ph,47
PH27014,HDI,1,3,ph,47
PH27022,HDI,1,3,ph,47
PH27030,HDI,1,3,ph,47
PH27032,HDI,1,3,ph,47
PH27034,HDI,1,1,ph,47
PH27035,HDI,1,14,ph,47
PH27037,HDI,1,3,ph,47
PH27044,HDI,1,1,ph,47
PH27045,HDI,1,14,ph,47
PH27046,HDI,1,14,ph,47
PH27050,HDI,1,14,ph,47
PH27057,HDI,1,3,ph,47
PH27059,HDI,1,1,ph,47
PH27061,HDI,1,1,ph,47
PH27066,HDI,1,3,ph,47
PH27067,HDI,1,3,ph,47
PH27068,HDI,1,3,ph,47
PH27070,HDI,1,1,ph,47
PH27071,HDI,1,1,ph,47
PH27072,HDI,1,1,ph,47
PH27074,HDI,1,1,ph,47
PH27075,HDI,1,14,ph,47
PH27077,HDI,1,1,ph,47
PH27080,HDI,1,14,ph,47
PH27082,HDI,1,1,ph,47
PH27090,HDI,1,1,ph,47
PH27097,HDI,1,14,ph,47
PH27103,HDI,1,1,ph,47
PH27105,HDI,1,1,ph,47
PH27107,HDI,1,3,ph,47
PH27113,HDI,1,3,ph,47
PH27121,HDI,1,14,ph,47
PH27127,HDI,1,14,ph,47
PH27129,HDI,1,3,ph,47
PH27136,HDI,1,1,ph,47
PH27143,HDI,1,1,ph,47
PH27144,HDI,1,3,ph,47
PH27146,HDI,1,1,ph,47
PH27152,HDI,1,1,ph,47
PH27154,HDI,1,1,ph,47
PH27157,HDI,1,3,ph,47
PH27165,HDI,1,3,ph,47
PH27166,HDI,1,3,ph,47
PH27168,HDI,1,1,ph,47
PH27169,HDI,1,3,ph,47
PH27171,HDI,1,14,ph,47
PH27174,HDI,1,1,ph,47
PH27181,HDI,1,1,ph,47
PH27185,HDI,1,1,ph,47
PH27190,HDI,1,1,ph,47
PH27197,HDI,1,1,ph,47
PH27199,HDI,1,1,ph,47
PH27202,HDI,1,3,ph,47
PH27205,HDI,1,14,ph,47
PH27206,HDI,1,3,ph,47
PH27209,HDI,1,14,ph,47
PH27211,HDI,1,14,ph,47
PH27216,HDI,1,1,ph,47
PH27217,HDI,1,14,ph,47
PH27222,HDI,1,1,ph,47
PH27224,HDI,1,1,ph,47
PH27226,HDI,1,3,ph,47
PH27227,HDI,1,3,ph,47
PH27229,HDI,1,1,ph,47
PH27230,HDI,1,1,ph,47
PH27232,HDI,1,14,ph,47
PH27234,HDI,1,1,ph,47
PH27235,HDI,1,14,ph,47
PH27239,HDI,1,14,ph,47
PH27243,HDI,1,3,ph,47
PH27250,HDI,1,1,ph,47
PH27252,HDI,1,14,ph,47
PH27260,HDI,1,14,ph,47
PH27261,HDI,1,3,ph,47
PH27274,HDI,1,3,ph,47
PH27275,HDI,1,1,ph,47
PH27276,HDI,1,14,ph,47
PH27281,HDI,1,3,ph,47
PH27289,HDI,1,14,ph,47
PH27300,HDI,1,1,ph,47
PH27305,HDI,1,1,ph,47
PH27306,HDI,1,1,ph,47
PH27309,HDI,1,3,ph,47
PH27311,HDI,1,3,ph,47
PH27313,HDI,1,3,ph,47
PH27314,HDI,1,3,ph,47
PH27324,HDI,1,3,ph,47
PH27325,HDI,1,1,ph,47
PH27326,HDI,1,3,ph,47
PH27337,HDI,1,1,ph,47
PH27339,HDI,1,3,ph,47
PH27340,HDI,1,14,ph,47
PH27342,HDI,1,3,ph,47
PH27346,HDI,1,3,ph,47
PH27347,HDI,1,3,ph,47
PH27349,HDI,1,1,ph,47
PH27350,HDI,1,1,ph,47
PH27355,HDI,1,3,ph,47
PH27356,HDI,1,14,ph,47
PH27358,HDI,1,1,ph,47
PH27359,HDI,1,1,ph,47
PH27363,HDI,1,1,ph,47
PH27370,HDI,1,3,ph,47
PH27373,HDI,1,3,ph,47
PH27374,HDI,1,1,ph,47
PH27382,HDI,1,1,ph,47
PH27391,HDI,1,14,ph,47
PH27401,HDI,1,1,ph,47
PH27403,HDI,1,14,ph,47
PH27404,HDI,1,14,ph,47
PH27407,HDI,1,14,ph,47
PH27409,HDI,1,3,ph,47
PH27413,HDI,1,1,ph,47
PH27417,HDI,1,1,ph,47
PH27418,HDI,1,1,ph,47
PH27423,HDI,1,1,ph,47
PH27425,HDI,1,1,ph,47
PH27427,HDI,1,3,ph,47
PH27428,HDI,1,1,ph,47
PH27436,HDI,1,3,ph,47
PH27437,HDI,1,3,ph,47
PH27440,HDI,1,3,ph,47
PH27444,HDI,1,14,ph,47
PH27448,HDI,1,1,ph,47
PH27454,HDI,1,14,ph,47
PH27458,HDI,1,3,ph,47
PH27465,HDI,1,14,ph,47
PH27467,HDI,1,1,ph,47
PH27472,HDI,1,1,ph,47
PH27475,HDI,1,14,ph,47
PH27481,HDI,1,3,ph,47
PH27483,HDI,1,3,ph,47
PH27484,HDI,1,14,ph,47
PH27485,HDI,1,1,ph,47
PH27487,HDI,1,1,ph,47
PH27488,HDI,1,1,ph,47
PH27489,HDI,1,1,ph,47
PH27490,HDI,1,3,ph,47
PH27494,HDI,1,14,ph,47
PH27497,HDI,1,1,ph,47
PH27500,HDI,1,14,ph,47
PH27503,HDI,1,1,ph,47
PH27504,HDI,1,1,ph,47
PH27505,HDI,1,3,ph,47
PH27509,HDI,1,3,ph,47
PH27510,HDI,1,3,ph,47
PH27511,HDI,1,14,ph,47
PH27512,HDI,1,14,ph,47
PH27515,HDI,1,1,ph,47
PH27522,HDI,1,1,ph,47
PH27524,HDI,1,14,ph,47
PH27525,HDI,1,14,ph,47
PH27526,HDI,1,14,ph,47
PH27531,HDI,1,1,ph,47
PH27535,HDI,1,14,ph,47
PH27543,HDI,1,3,ph,47
PH27550,HDI,1,3,ph,47
PH27553,HDI,1,1,ph,47
PH27556,HDI,1,14,ph,47
PH27565,HDI,1,1,ph,47
PH27567,HDI,1,14,ph,47
PH27569,HDI,1,1,ph,47
PH27570,HDI,1,14,ph,47
PH27572,HDI,1,1,ph,47
PH27577,HDI,1,1,ph,47
PH27582,HDI,1,3,ph,47
PH27584,HDI,1,1,ph,47
PH27585,HDI,1,1,ph,47
PH27587,HDI,1,14,ph,47
PH27590,HDI,1,14,ph,47
PH27594,HDI,1,1,ph,47
PH27595,HDI,1,1,ph,47
PH27596,HDI,1,14,ph,47
PH27597,HDI,1,1,ph,47
PH27599,HDI,1,14,ph,47
PH27602,HDI,1,3,ph,47
PH27608,HDI,1,14,ph,47
PH27610,HDI,1,1,ph,47
PH27621,HDI,1,1,ph,47
PH27626,HDI,1,1,ph,47
PH27628,HDI,1,3,ph,47
PH27635,HDI,1,3,ph,47
PH27636,HDI,1,1,ph,47
PH27640,HDI,1,1,ph,47
PH27643,HDI,1,14,ph,47
PH27644,HDI,1,14,ph,47
PH27649,HDI,1,3,ph,47
PH27654,HDI,1,14,ph,47
PH27657,HDI,1,1,ph,47
PH27662,HDI,1,14,ph,47
PH27663,HDI,1,3,ph,47
PH27664,HDI,1,1,ph,47
PH27667,HDI,1,14,ph,47
PH27669,HDI,1,14,ph,47
PH27675,HDI,1,14,ph,47
PH27677,HDI,1,3,ph,47
PH27678,HDI,1,14,ph,47
PH27682,HDI,1,1,ph,47
PH27689,HDI,1,1,ph,47
PH27691,HDI,1,3,ph,47
PH27694,HDI,1,1,ph,47
PH27695,HDI,1,1,ph,47
PH27699,HDI,1,14,ph,47
PH27703,HDI,1,3,ph,47
PH27707,HDI,1,1,ph,47
PH27721,HDI,1,1,ph,47
PH27722,HDI,1,3,ph,47
PH27725,HDI,1,1,ph,47
PH27726,HDI,1,1,ph,47
PH27731,HDI,1,14,ph,47
PH27732,HDI,1,14,ph,47
PH27733,HDI,1,1,ph,47
PH27738,HDI,1,14,ph,47
PH27744,HDI,1,1,ph,47
PH27747,HDI,1,1,ph,47
PH27753,HDI,1,1,ph,47
PH27755,HDI,1,1,ph,47
PH27758,HDI,1,1,ph,47
PH27761,HDI,1,3,ph,47
PH27773,HDI,1,3,ph,47
PH27776,HDI,1,14,ph,47
PH27778,HDI,1,1,ph,47
PH27783,HDI,1,1,ph,47
PH27789,HDI,1,3,ph,47
PH27790,HDI,1,14,ph,47
PH27791,HDI,1,3,ph,47
PH27796,HDI,1,1,ph,47
PH27798,HDI,1,1,ph,47
PH27799,HDI,1,14,ph,47
PH27805,HDI,1,3,ph,47
PH27810,HDI,1,1,ph,47
PH27812,HDI,1,3,ph,47
PH27814,HDI,1,3,ph,47
PH27819,HDI,1,14,ph,47
PH27822,HDI,1,1,ph,47
PH27823,HDI,1,3,ph,47
PH27826,HDI,1,14,ph,47
PH27829,HDI,1,1,ph,47
PH27831,HDI,1,1,ph,47
PH27832,HDI,1,3,ph,47
PH27833,HDI,1,1,ph,47
PH27834,HDI,1,14,ph,47
PH27836,HDI,1,3,ph,47
PH27837,HDI,1,3,ph,47
PH27838,HDI,1,3,ph,47
PH27841,HDI,1,3,ph,47
PH27850,HDI,1,3,ph,47
PH27851,HDI,1,1,ph,47
PH27853,HDI,1,3,ph,47
PH27860,HDI,1,1,ph,47
PH27861,HDI,1,3,ph,47
PH27863,HDI,1,1,ph,47
PH27864,HDI,1,14,ph,47
PH27865,HDI,1,1,ph,47
PH27866,HDI,1,14,ph,47
PH27867,HDI,1,3,ph,47
PH27872,HDI,1,3,ph,47
PH27877,HDI,1,14,ph,47
PH27879,HDI,1,1,ph,47
PH27886,HDI,1,3,ph,47
PH27888,HDI,1,1,ph,47
PH27891,HDI,1,14,ph,47
PH27893,HDI,1,1,ph,47
PH27895,HDI,1,3,ph,47
PH27896,HDI,1,1,ph,47
PH27903,HDI,1,14,ph,47
PH27904,HDI,1,1,ph,47
PH27911,HDI,1,1,ph,47
PH27914,HDI,1,1,ph,47
PH27915,HDI,1,1,ph,47
PH27916,HDI,1,1,ph,47
PH27919,HDI,1,1,ph,47
PH27930,HDI,1,1,ph,47
PH27931,HDI,1,1,ph,47
PH27933,HDI,1,1,ph,47
PH27937,HDI,1,1,ph,47
PH27940,HDI,1,1,ph,47
PH27942,HDI,1,1,ph,47
PH27943,HDI,1,3,ph,47
PH27945,HDI,1,1,ph,47
PH27947,HDI,1,3,ph,47
PH27949,HDI,1,3,ph,47
PH27952,HDI,1,3,ph,47
PH27953,HDI,1,1,ph,47
PH27961,HDI,1,14,ph,47
PH27962,HDI,1,14,ph,47
PH27964,HDI,1,3,ph,47
PH27965,HDI,1,14,ph,47
PH27966,HDI,1,14,ph,47
PH27969,HDI,1,3,ph,47
PH27970,HDI,1,14,ph,47
PH27977,HDI,1,1,ph,47
PH27980,HDI,1,3,ph,47
PH27983,HDI,1,1,ph,47
PH27984,HDI,1,1,ph,47
PH27985,HDI,1,3,ph,47
PH27988,HDI,1,1,ph,47
PH27992,HDI,1,3,ph,47
PH27995,HDI,1,1,ph,47
PH28001,HDI,1,1,ph,47
PH28004,HDI,1,3,ph,47
PH28010,HDI,1,3,ph,47
PH28012,HDI,1,1,ph,47
PH28014,HDI,1,14,ph,47
PH28015,HDI,1,14,ph,47
PH28016,HDI,1,1,ph,47
PH28020,HDI,1,3,ph,47
PH28022,HDI,1,1,ph,47
PH28023,HDI,1,1,ph,47
PH28033,HDI,1,1,ph,47
PH28042,HDI,1,1,ph,47
PH28047,HDI,1,3,ph,47
PH28049,HDI,1,1,ph,47
PH28051,HDI,1,1,ph,47
PH28057,HDI,1,3,ph,47
PH28060,HDI,1,1,ph,47
PH28061,HDI,1,3,ph,47
PH28063,HDI,1,3,ph,47
PH28064,HDI,1,3,ph,47
PH28073,HDI,1,3,ph,47
PH28074,HDI,1,3,ph,47
PH28076,HDI,1,1,ph,47
PH28077,HDI,1,14,ph,47
PH28079,HDI,1,3,ph,47
PH28082,HDI,1,3,ph,47
PH28087,HDI,1,3,ph,47
PH28088,HDI,1,1,ph,47
PH28091,HDI,1,1,ph,47
PH28094,HDI,1,1,ph,47
PH28098,HDI,1,3,ph,47
PH28099,HDI,1,3,ph,47
PH28102,HDI,1,1,ph,47
PH28104,HDI,1,1,ph,47
PH28106,HDI,1,1,ph,47
PH28107,HDI,1,1,ph,47
PH28109,HDI,1,3,ph,47
PH28111,HDI,1,14,ph,47
PH28117,HDI,1,3,ph,47
PH28118,HDI,1,1,ph,47
PH28119,HDI,1,3,ph,47
PH28122,HDI,1,1,ph,47
PH28123,HDI,1,3,ph,47
PH28124,HDI,1,1,ph,47
PH28126,HDI,1,14,ph,47
PH28127,HDI,1,1,ph,47
PH28131,HDI,1,1,ph,47
PH28135,HDI,1,14,ph,47
PH28137,HDI,1,1,ph,47
PH28141,HDI,1,1,ph,47
PH28142,HDI,1,1,ph,47
PH28143,HDI,1,1,ph,47
PH28145,HDI,1,1,ph,47
PH28149,HDI,1,1,ph,47
PH28151,HDI,1,3,ph,47
PH28158,HDI,1,3,ph,47
PH28160,HDI,1,3,ph,47
PH28167,HDI,1,3,ph,47
PH28170,HDI,1,3,ph,47
PH28171,HDI,1,3,ph,47
PH28172,HDI,1,14,ph,47
PH28183,HDI,1,14,ph,47
PH28185,HDI,1,3,ph,47
PH28192,HDI,1,3,ph,47
PH28194,HDI,1,14,ph,47
PH28215,HDI,1,3,ph,47
PH28222,HDI,1,1,ph,47
PH28223,HDI,1,1,ph,47
PH28225,HDI,1,3,ph,47
PH28227,HDI,1,1,ph,47
PH28229,HDI,1,1,ph,47
PH28231,HDI,1,1,ph,47
PH28234,HDI,1,1,ph,47
PH28249,HDI,1,1,ph,47
PH28252,HDI,1,1,ph,47
PH28256,HDI,1,3,ph,47
PH28257,HDI,1,3,ph,47
PH28259,HDI,1,14,ph,47
PH28267,HDI,1,3,ph,47
PH28268,HDI,1,14,ph,47
PH28276,HDI,1,3,ph,47
PH28279,HDI,1,14,ph,47
PH28281,HDI,1,1,ph,47
PH28282,HDI,1,3,ph,47
PH28295,HDI,1,14,ph,47
PH28296,HDI,1,14,ph,47
PH28297,HDI,1,1,ph,47
PH28299,HDI,1,1,ph,47
PH28301,HDI,1,14,ph,47
PH28305,HDI,1,1,ph,47
PH28308,HDI,1,3,ph,47
PH28310,HDI,1,3,ph,47
PH28311,HDI,1,1,ph,47
PH28316,HDI,1,3,ph,47
PH28321,HDI,1,1,ph,47
PH28326,HDI,1,14,ph,47
PH28328,HDI,1,3,ph,47
PH28332,HDI,1,14,ph,47
PH28339,HDI,1,3,ph,47
PH28348,HDI,1,1,ph,47
PH28349,HDI,1,1,ph,47
PH28352,HDI,1,3,ph,47
PH28353,HDI,1,1,ph,47
PH28359,HDI,1,3,ph,47
PH28361,HDI,1,1,ph,47
PH28374,HDI,1,3,ph,47
PH28375,HDI,1,1,ph,47
PH28377,HDI,1,14,ph,47
PH28383,HDI,1,3,ph,47
PH28386,HDI,1,1,ph,47
PH28387,HDI,1,1,ph,47
PH28398,HDI,1,1,ph,47
PH28399,HDI,1,1,ph,47
PH28400,HDI,1,3,ph,47
PH28401,HDI,1,14,ph,47
PH28410,HDI,1,1,ph,47
PH28422,HDI,1,3,ph,47
PH28426,HDI,1,3,ph,47
PH28428,HDI,1,1,ph,47
PH28429,HDI,1,14,ph,47
PH28430,HDI,1,3,ph,47
PH28431,HDI,1,1,ph,47
PH28433,HDI,1,1,ph,47
PH28434,HDI,1,3,ph,47
PH28436,HDI,1,1,ph,47
PH28443,HDI,1,14,ph,47
PH28444,HDI,1,1,ph,47
PH28446,HDI,1,3,ph,47
PH28448,HDI,1,3,ph,47
PH28453,HDI,1,14,ph,47
PH28454,HDI,1,3,ph,47
PH28456,HDI,1,1,ph,47
PH28462,HDI,1,1,ph,47
PH28466,HDI,1,1,ph,47
PH28468,HDI,1,3,ph,47
PH28478,HDI,1,1,ph,47
PH28483,HDI,1,3,ph,47
PH28493,HDI,1,14,ph,47
PH28505,HDI,1,1,ph,47
PH28506,HDI,1,3,ph,47
PH28508,HDI,1,3,ph,47
PH28509,HDI,1,14,ph,47
PH28511,HDI,1,3,ph,47
PH28513,HDI,1,3,ph,47
PH28514,HDI,1,1,ph,47
PH28515,HDI,1,1,ph,47
PH28517,HDI,1,1,ph,47
PH28518,HDI,1,3,ph,47
PH28519,HDI,1,3,ph,47
PH28520,HDI,1,1,ph,47
PH28523,HDI,1,14,ph,47
PH28525,HDI,1,1,ph,47
PH28530,HDI,1,1,ph,47
PH28531,HDI,1,14,ph,47
PH28533,HDI,1,14,ph,47
PH28535,HDI,1,1,ph,47
PH28537,HDI,1,3,ph,47
PH28538,HDI,1,1,ph,47
PH28539,HDI,1,1,ph,47
PH28549,HDI,1,3,ph,47
PH28553,HDI,1,14,ph,47
PH28555,HDI,1,14,ph,47
PH28562,HDI,1,14,ph,47
PH28572,HDI,1,1,ph,47
PH28580,HDI,1,1,ph,47
PH28585,HDI,1,1,ph,47
PH28593,HDI,1,14,ph,47
PH28598,HDI,1,14,ph,47
PH28599,HDI,1,1,ph,47
PH28609,HDI,1,1,ph,47
PH28610,HDI,1,1,ph,47
PH28612,HDI,1,14,ph,47
PH28614,HDI,1,14,ph,47
PH28616,HDI,1,14,ph,47
PH28617,HDI,1,3,ph,47
PH28624,HDI,1,1,ph,47
PH28631,HDI,1,1,ph,47
PH28632,HDI,1,3,ph,47
PH28635,HDI,1,3,ph,47
PH28638,HDI,1,3,ph,47
PH28640,HDI,1,1,ph,47
PH28642,HDI,1,14,ph,47
PH28644,HDI,1,14,ph,47
PH28651,HDI,1,1,ph,47
PH28652,HDI,1,14,ph,47
PH28653,HDI,1,1,ph,47
PH28656,HDI,1,1,ph,47
PH28662,HDI,1,14,ph,47
PH28666,HDI,1,14,ph,47
PH28670,HDI,1,3,ph,47
PH28671,HDI,1,1,ph,47
PH28683,HDI,1,1,ph,47
PH28692,HDI,1,14,ph,47
PH28695,HDI,1,3,ph,47
PH28703,HDI,1,14,ph,47
PH28704,HDI,1,1,ph,47
PH28706,HDI,1,14,ph,47
PH28710,HDI,1,3,ph,47
PH28714,HDI,1,1,ph,47
PH28717,HDI,1,3,ph,47
PH28719,HDI,1,3,ph,47
PH28728,HDI,1,1,ph,47
PH28730,HDI,1,1,ph,47
PH28732,HDI,1,1,ph,47
PH28740,HDI,1,3,ph,47
PH28743,HDI,1,3,ph,47
PH28744,HDI,1,14,ph,47
PH28750,HDI,1,1,ph,47
PH28751,HDI,1,3,ph,47
PH28754,HDI,1,14,ph,47
PH28756,HDI,1,3,ph,47
PH28758,HDI,1,3,ph,47
PH28761,HDI,1,3,ph,47
PH28769,HDI,1,3,ph,47
PH28771,HDI,1,1,ph,47
PH06685,HDI,1,1,ph,26
PH06687,HDI,1,14,ph,26
PH06690,HDI,1,1,ph,26
PH06693,HDI,1,3,ph,26
PH06696,HDI,1,1,ph,26
PH06701,HDI,1,3,ph,26
PH06709,HDI,1,1,ph,26
PH06711,HDI,1,3,ph,26
PH06712,HDI,1,3,ph,26
PH06713,HDI,1,14,ph,26
PH06716,HDI,1,3,ph,26
PH06717,HDI,1,1,ph,26
PH06722,HDI,1,3,ph,26
PH06723,HDI,1,14,ph,26
PH06725,HDI,1,1,ph,26
PH06727,HDI,1,14,ph,26
PH06728,HDI,1,1,ph,26
PH06729,HDI,1,14,ph,26
PH06730,HDI,1,1,ph,26
PH06736,HDI,1,14,ph,26
PH06737,HDI,1,1,ph,26
PH06738,HDI,1,3,ph,26
PH06741,HDI,1,14,ph,26
PH06742,HDI,1,1,ph,26
PH06744,HDI,1,3,ph,26
PH06748,HDI,1,1,ph,26
PH06754,HDI,1,3,ph,26
PH06755,HDI,1,1,ph,26
PH06758,HDI,1,3,ph,26
PH06759,HDI,1,1,ph,26
PH06760,HDI,1,1,ph,26
PH06761,HDI,1,14,ph,26
PH06762,HDI,1,3,ph,26
PH06767,HDI,1,1,ph,26
PH06771,HDI,1,1,ph,26
PH06772,HDI,1,1,ph,26
PH06776,HDI,1,14,ph,26
PH06778,HDI,1,14,ph,26
PH06781,HDI,1,14,ph,26
PH06782,HDI,1,14,ph,26
PH06783,HDI,1,1,ph,26
PH06790,HDI,1,14,ph,26
PH06792,HDI,1,14,ph,26
PH06800,HDI,1,1,ph,26
PH06806,HDI,1,3,ph,26
PH06823,HDI,1,1,ph,26
PH06825,HDI,1,14,ph,26
PH06828,HDI,1,1,ph,26
PH06829,HDI,1,1,ph,26
PH06832,HDI,1,1,ph,26
PH06835,HDI,1,3,ph,26
PH06840,HDI,1,14,ph,26
PH06842,HDI,1,3,ph,26
PH06847,HDI,1,14,ph,26
PH06848,HDI,1,14,ph,26
PH06850,HDI,1,14,ph,26
PH06854,HDI,1,1,ph,26
PH06858,HDI,1,3,ph,26
PH06860,HDI,1,3,ph,26
PH06861,HDI,1,1,ph,26
PH06862,HDI,1,1,ph,26
PH06865,HDI,1,14,ph,26
PH06869,HDI,1,14,ph,26
PH06871,HDI,1,14,ph,26
PH06876,HDI,1,3,ph,26
PH06879,HDI,1,1,ph,26
PH06881,HDI,1,1,ph,26
PH06883,HDI,1,1,ph,26
PH06889,HDI,1,1,ph,26
PH06890,HDI,1,1,ph,26
PH06891,HDI,1,1,ph,26
PH06897,HDI,1,1,ph,26
PH06901,HDI,1,3,ph,26
PH06906,HDI,1,1,ph,26
PH06911,HDI,1,3,ph,26
PH05679,HDI,3,1,ph,30
PH06701,THO,3,3,ph,30
PH06709,TN1,3,1,ph,30
PH06713,HDI,3,14,ph,30
PH06716,TN1,3,3,ph,30
PH06723,HDI,3,14,ph,30
PH06728,HDI,2,4,ph,30
PH06767,HDI,2,4,ph,30
